Store_ID,Store_Size_sq_ft,Avg_Monthly_Customers,Num_Employees,Local_Unemployment_Rate,Median_Household_Income,Avg_Local_Disposable_Income,Competition_Count,Parking_Space,Public_Transport_Accessibility,Store_Age,Previous_Year_Revenue,Local_Population_1000s,Tourist_Footfall_1000s,Product_Variety
1089,2783,1671,30,7.429280750615177,85665,10162,9,37,0.9715210270821563,7,548191.1149792918,129.17373461521794,130.7465000252287,837
2709,2119,1141,33,5.367172230073808,37394,15705,9,83,0.46486152712957374,13,587976.0803974662,463.1214064466518,59.14478099033494,910
4041,2382,2107,47,9.691340622772586,94814,27830,9,125,0.9697599712588514,2,370564.2158847837,160.48282571980684,152.05424868056673,387
1105,2296,941,32,6.794220142588735,63593,21040,5,93,0.19658692291086022,15,700533.6813841142,159.8630534127496,48.074790806293244,847
9619,5142,1592,32,8.45982348521527,71964,9270,0,121,0.9046384271149494,17,680576.0531768467,416.3805034868212,136.79573536408213,970
2895,4925,1443,12,2.8748472248758308,107188,18286,4,191,0.013822204097494684,13,620039.3556444525,97.64296500763447,58.99858939679594,132
7090,2796,1800,27,5.178330343567246,83365,8603,3,36,0.5453032023657575,7,202385.54953978898,149.91615786670715,1.7988585634862275,194
9508,6214,1455,33,4.694781611577222,30443,18772,3,160,0.4230523942920148,1,529271.10198635,276.6549080394781,126.6715823946191,304
7082,7430,527,9,6.555859105092734,119439,28148,6,71,0.5250878454719793,3,420604.19874043803,423.7146629089809,22.653816631784473,720
1634,1744,1666,46,8.888908160491404,58180,22600,8,189,0.553444831947699,18,541934.6228543103,116.36778863177037,131.8582945576428,933
2925,4395,2299,11,2.6267057420960533,78791,7291,7,83,0.38903135406771094,7,929679.7919635234,296.45070553055587,185.1218896713875,129
3056,2429,2166,46,2.5805983843576863,116655,18123,7,53,0.9981978468860951,17,532478.2088425674,370.05826631132277,193.84918684221805,365
7917,6866,575,40,8.80254166526079,105899,8811,4,114,0.9765071903006258,12,112582.71265556065,437.26785112217806,47.184617465522514,122
4144,2019,462,45,3.7028006883068594,73665,18347,5,106,0.9617453767045951,16,494953.0642757178,471.0045020909988,161.85064553013098,708
1552,4712,466,31,7.35002603559851,33465,26377,1,121,0.9790850473765879,10,838583.362044444,403.0879615110196,70.71065537448806,138
9907,3909,2606,6,6.343025058886441,98247,18851,2,180,0.7930123987693986,16,802054.8308963514,343.77277919990087,180.09141454959646,272
6383,1507,2144,29,8.663148759097837,81559,20513,4,159,0.9885904790263319,18,562051.0661753629,245.12903839074463,157.49791372587475,859
4911,4025,2093,13,3.0007112786912282,55198,10142,1,95,0.8923602252751419,15,324792.1115733838,100.44956938478883,14.784343329152726,990
4389,4923,2101,31,3.03826372578089,84740,28246,2,38,0.4159326370324211,11,518579.7966230906,369.38173663648456,81.42739877545546,512
9442,3519,2899,5,6.4545468822264604,52488,27917,3,156,0.7847771083834078,18,607331.9974763724,496.7317870139691,67.46356520193481,513
3430,6090,1852,27,9.571029226866967,68515,17194,5,93,0.9120678451256258,6,999884.2944467204,381.54226762944495,157.03620414465541,773
1458,7225,1644,14,5.319982066966034,119144,12526,4,164,0.7126060735870925,1,679760.2811524395,57.519992181976825,82.05714213063182,791
1207,6658,245,46,4.61553680203756,57898,24362,9,69,0.42278234056560393,7,724838.4370563522,273.31699011882745,136.91767953061677,714
1899,5782,799,29,6.853514585583087,31919,26731,3,58,0.06579024201642525,12,542308.7292112468,326.59098461730673,120.48705111808809,308
1021,5167,919,7,9.44358880436025,80070,18513,1,188,0.8096969370605877,4,419040.5957042769,360.35339049627936,195.12774381952676,121
9601,5171,2112,10,8.69542266275699,92613,17084,4,157,0.9527428731264703,10,831657.6852824854,373.87662602031884,187.55699136032297,104
1894,4301,1492,10,9.96386888586576,116135,29317,4,31,0.36246326022992637,2,545439.0919053126,301.14879854743583,85.53990294774374,750
1514,7473,800,6,2.1805486656190167,112501,18349,6,98,0.1519060509889396,9,995221.1169680726,150.5121497304081,144.71564232822988,313
8294,1585,580,22,2.902865157702098,77003,20068,0,34,0.3265038394705557,10,511408.5168412397,473.990297664446,165.89201879624434,771
5904,4615,317,27,6.875742106932976,78478,9595,3,47,0.5826223581782463,11,161200.25528281962,363.4999104486479,179.77715077242905,238
8867,5732,2363,6,8.564611514670798,44434,20402,4,151,0.31692900328223617,14,714320.3233810745,156.57801659123425,13.626852755296737,756
5109,3968,459,16,4.281954738454132,76246,27595,7,55,0.6106187301963539,3,141977.30583322997,195.04482452162281,60.41575985469936,771
8179,5119,1298,26,3.91368870427375,66649,14955,7,138,0.9668522322446306,1,325451.43719623296,464.86745178366635,64.04600819370437,694
2560,3136,1703,41,8.295806395049606,89030,23554,0,84,0.6707344933076825,7,418364.427501913,449.3683340183011,86.88919024397572,766
2266,5083,2552,24,2.4510548308258526,83061,18996,4,117,0.3626593662856217,4,765535.2270591949,232.31589726114032,33.8529501430838,899
4638,5509,2254,43,4.955061180660681,31999,29911,9,66,0.9357529714715349,7,544812.3337668516,67.23824989615294,99.24117599000162,416
9941,4826,565,28,6.046473780738638,44849,24405,0,100,0.5656352687011439,16,125781.33817923095,71.82381600227218,132.64286545969122,892
4427,3718,1857,24,6.482789394802587,106439,29220,0,58,0.12837239853256666,10,655164.8661483299,177.76323091327507,99.47278404334354,675
5780,7347,2770,5,7.828921254342215,82800,6185,1,57,0.49898100519376154,15,470292.61368399614,333.1049987025498,133.15861903952316,803
2927,3717,1661,5,4.838765787445266,35445,8285,1,63,0.6536364449100499,16,929651.0589703964,312.88758590055284,13.288326363580062,255
3356,7383,2224,21,6.901474757396858,48040,8447,8,198,0.8382543658167385,6,549606.0800262119,335.2225041247742,175.19746634148206,523
5790,6467,2676,5,6.683003382327651,94315,25375,3,116,0.9364767867076473,4,738077.6313454051,372.777337369448,187.8138384202137,599
1306,3869,990,49,6.380928805229977,30246,15662,2,143,0.3174161337163852,4,296981.64309659216,58.56451411673228,123.58148482372972,190
8979,5138,946,34,7.123866345137698,61153,9899,0,45,0.1555123640790368,4,784876.2080784879,97.28851782759929,176.2781997273794,753
4665,4003,2614,45,4.07559336854461,35212,21060,1,183,0.07382864219388241,17,748859.7794353052,211.76755332224567,26.289203329642486,141
8057,2443,512,7,2.677190028677032,33339,6935,5,116,0.7383546027082828,13,913673.5376871774,119.68699888471178,159.48978401526205,860
1661,7222,737,15,2.9541733763179474,118678,14445,8,20,0.795158252715432,2,130439.4775472793,83.89401914504937,23.829638694518795,394
5644,4337,1120,28,3.7966590612312086,86238,14274,4,72,0.40937312692816685,6,502750.627855706,338.43397819879937,81.60204629950734,869
9503,4160,1277,26,6.001583484182282,49394,15335,3,25,0.395925407173629,1,711239.8624656672,416.9014148709946,64.763706911655,436
3920,4436,1690,48,8.723542004368161,83871,22669,4,56,0.9542370316546319,8,185647.51007219352,388.68199584542714,117.11836504409085,100
9946,5944,2581,49,7.610346736707073,107722,13545,8,21,0.9166813250803274,18,469543.66043402115,417.6679003741306,60.30290704790671,208
7236,5447,997,30,8.312324833616376,64607,12479,6,142,0.23326590191704322,4,947931.9427595758,349.63544482604476,127.46272593342654,224
7078,3176,547,17,4.807804991408731,82055,10255,7,88,0.7808076477498073,5,492341.0418020154,380.905394816391,73.47745783039157,163
1352,2696,472,5,5.237229933188401,34395,23269,3,188,0.62270039623294,5,986864.3051325682,172.3004483937356,172.1580762060929,305
8005,5605,919,28,5.149455087924903,45290,10062,7,198,0.1542227391196399,15,151155.15497183765,496.85361632787397,126.7767680439223,514
1158,4287,1973,14,3.534985475236012,117687,12066,5,194,0.3567710470865604,10,746046.7985268021,132.4245445222492,43.059659464289226,949
1956,2961,2747,39,2.489733265148576,95078,15712,4,32,0.17747294130748248,8,622914.6126234425,146.52224347522213,67.2258844056174,343
3071,4818,884,28,6.727328742617814,33691,20991,6,88,0.2951560388218386,7,550485.7094189129,180.0148243171311,169.48417752533115,689
9595,2166,2326,32,9.91373346736469,37470,8022,5,85,0.6153011757733516,12,973762.6613365085,488.8995935479605,77.2959499974917,722
4453,7118,821,40,3.3346376396021027,33841,26649,2,78,0.37526547104343966,11,216685.36044201578,494.72986520925775,107.15981311312903,753
7675,3676,2239,20,2.37347855919419,93197,6547,4,87,0.3940595198358572,13,906399.056512822,407.7021873679239,129.78838719046655,315
1955,5243,1146,44,8.236253454591463,85773,17210,8,78,0.5396472926171898,15,722116.3700229493,333.0759193518352,69.56192991718335,627
7295,2100,2605,20,4.020688053477794,47776,9204,6,136,0.08722413884172275,17,333096.4659696694,284.028158833076,58.79572615161366,665
2712,4152,2865,21,8.637150442823426,101596,12590,3,29,0.7387972898494148,18,911502.231069064,486.77938055908055,95.05098052160572,752
5703,5922,706,19,7.631493336276123,57584,6368,6,160,0.40170953341334004,8,486365.42607491196,363.0302612862114,42.976194418557824,479
7563,5324,1782,20,9.565388296406436,34300,16529,4,149,0.4803970882023202,6,832804.5952657638,475.12855774671357,56.842117383812685,947
6631,5406,2823,19,5.271417886053376,33338,23141,1,34,0.9742997288546317,11,449952.86534266,192.44785976493074,12.415696806407217,178
2394,2479,443,38,7.295758715605073,92601,20945,5,65,0.344366888318254,9,865837.7446899168,200.19865652130454,60.79405519420109,514
5732,3951,705,15,5.718838246506166,35487,14709,6,157,0.6482189359739254,5,672966.2066005438,434.62606735329604,64.14081867271386,552
4714,2128,621,5,7.044709578468348,66282,18644,7,169,0.3925043172958107,7,226941.97022535442,117.43471426338246,192.36663325826393,248
1529,3129,2464,19,5.596791248061899,106816,9917,5,108,0.8942827186836781,15,684696.8471225748,475.6675375832341,117.94576509317602,738
3958,5196,2072,30,3.5090579713925987,58804,24868,7,96,0.8467562669950395,4,272210.2864316853,278.3634595985334,157.47648508316112,769
8904,4930,1392,8,6.063179328027047,39915,16877,6,155,0.24162427176238432,19,470730.3651047464,466.886245362664,9.07545055606449,890
4591,5174,529,47,6.228673611499539,41158,18224,1,168,0.6917457126109006,13,253266.02582683036,201.5567549266159,21.307338721674384,137
7895,5429,849,9,8.48483078608129,104157,8052,5,169,0.06517199589720701,1,119814.50410040673,372.18150686272867,162.90739217251846,256
1525,4265,1664,39,7.88416564634865,40547,13382,8,129,0.9631853895298901,1,290697.8855049617,267.29380488771034,124.70990988352715,432
7477,5869,590,17,7.310332991531553,118713,22316,5,116,0.34899010801415753,14,582734.8213517132,332.0616336104629,38.196406108040584,387
1001,6280,1719,14,2.9070967644205803,32459,25621,3,64,0.831842772584767,9,533404.8709996114,276.9676219126185,80.95908117234765,211
1374,1615,580,15,7.76493032530972,58768,12240,6,110,0.31843136607730993,12,551347.3859824573,485.20202781711265,107.73449999632456,801
5648,6456,941,22,6.002441250836118,93146,8238,2,187,0.632770741196872,18,322918.1906019412,361.44742901626273,168.72196582748836,717
3365,3503,2210,38,9.152796288849274,80870,15407,4,133,0.9835907919843317,9,716645.0805527676,163.09353588184194,12.082398338898837,190
2525,2192,1019,43,9.358967473044341,80460,5565,0,169,0.8767498631316303,8,733836.9581383112,459.354614857288,119.34445787347248,965
2646,4662,872,45,2.4412527248142837,112970,26762,9,177,0.1603659099049074,14,422171.043003699,182.31338216979697,143.4071843173368,912
1013,2605,2760,46,8.56513248283583,90817,10558,2,92,0.5474884331494713,9,893053.079626757,217.22229468538532,195.57837158209188,148
5599,4508,1971,27,2.301579123381365,68247,21375,7,192,0.34853178211469016,2,679620.894971993,95.95566410909602,161.43201565843688,260
3278,3661,1411,11,4.937357005560181,45419,22127,8,54,0.4343388516482918,1,741735.3477327686,454.9849339082859,55.245462713054685,615
4155,7388,1129,43,6.338399804968633,65577,16103,8,61,0.3351831292187686,13,349605.92614504544,178.75041045253835,141.91583877565301,501
9321,1653,1739,7,3.1848063890170195,32921,20174,9,152,0.33595924819551315,10,100550.47164002834,166.51292806912204,152.6555769853954,809
4814,7496,1112,16,7.9705105005526145,34676,13722,1,46,0.5425532437766114,8,878838.0508918986,464.11816909772926,145.94709998367904,419
4216,7023,843,11,2.0668376333771086,115961,26793,3,51,0.1919640091231526,7,840181.9461218276,412.487088082265,164.028813590374,463
9219,5199,626,30,3.3487923874722947,79684,13753,4,155,0.5373954252333647,12,210872.69923854718,113.48551468371848,180.74599524272753,988
3113,6885,701,37,6.6463746388278055,43463,10629,2,122,0.2789654371983009,17,436694.62146067584,396.1960267566563,19.68597379786805,541
5356,5910,929,41,7.715100496298339,55474,11318,0,104,0.2889829042417996,12,695205.3775497243,460.8648941242058,20.952771536223768,574
6543,5286,1483,19,9.333144821551329,70935,5301,5,165,0.7387480290356228,16,686899.7714968554,85.33004819483476,159.2799977541292,865
5555,2564,2318,6,7.643973215476991,97005,25151,9,97,0.02959360355993579,10,874315.3013277008,421.3467477070579,50.47449530429417,701
8062,5700,2725,45,7.374234162038928,88596,25664,1,162,0.3809457626738071,12,226241.3454718857,296.3390233428752,11.708284390015589,411
4374,3413,656,11,5.1547291708053145,102828,12506,8,173,0.40753438015364507,11,486945.7730066069,351.1388522204603,80.24583619612116,631
7430,2716,2436,36,2.0102754042144113,119062,13701,0,63,0.48511013971817274,14,187501.9761337823,271.7844525072216,163.97538236521564,688
4466,7020,490,8,2.9612740698849755,85152,11962,8,51,0.6690110247295387,13,450635.72359476535,364.0113882073754,25.313004762796076,319
4081,3901,1119,24,6.276436358048313,119001,10429,6,47,0.36968678273708655,2,113596.70102893394,65.34403775003895,134.3683943608935,773
1629,3272,2539,40,7.4010390867553575,116569,20866,9,186,0.21313710430645505,7,908445.7585991143,393.2180254504777,0.7231723543135393,596
1269,3460,2169,36,5.3395862711717,102467,12248,1,179,0.8848728405463087,1,574339.597145813,65.00466403653128,21.94748944248999,442
6724,4280,955,32,7.845432092227122,82576,24829,5,96,0.9810386266812119,3,864822.0347221183,254.88493148630454,70.17006915369737,726
6897,7199,1858,17,6.17489836265743,96627,7203,7,37,0.020014693172932807,12,153914.23090302738,117.9342469086327,16.720456204882804,193
4432,6304,2034,5,2.5934095647544977,55772,24218,1,122,0.5464668510006979,5,304712.29942562856,420.6084248080882,169.1803334874226,232
7276,6246,1506,39,3.5361300077435907,46363,7479,4,89,0.3417023791091982,12,333441.99569906254,191.14740912905086,172.81410062909376,600
6895,4371,1767,34,8.719985785951543,58490,26240,5,138,0.27698957538720925,3,448022.3451749092,254.34209507194961,151.11414061990484,271
8115,6542,2069,40,7.799301972995516,89004,15386,2,158,0.3357063908699355,5,822579.7351577915,242.93783358424022,48.495926279123495,725
7656,2160,576,29,9.15809589609996,83806,5434,1,179,0.6388777564262006,1,447902.08635834337,397.62588455811795,104.64941504799596,108
1575,4135,1379,20,2.9404579929674926,30260,15230,5,167,0.1907160102297949,16,284188.1766816943,266.514961908189,36.83770510467428,910
8029,3829,707,23,9.921780276920591,105992,6706,2,116,0.9128607116579502,9,158491.23430489158,405.03125075465573,56.25569001462216,871
7099,5454,1636,5,3.675253711599469,52320,29644,1,187,0.4661145249394758,10,171542.5735174187,83.07872456120386,103.20105843475822,781
4192,3950,2775,9,2.094239010293136,108971,10725,0,155,0.3255768331493284,10,784042.4853648797,136.2172855563478,147.00276169215957,420
4178,2632,758,26,9.979383512428434,72145,23288,7,54,0.765531331547599,13,500322.6919329697,298.1904123408623,18.93087607872783,197
7052,2199,2507,28,4.248591083560905,93688,28402,0,88,0.01634666523619266,16,753563.0098000137,476.18974613871274,59.33933952561723,268
3734,3538,620,47,7.344155620100479,78581,8959,4,145,0.43185286573803683,4,714058.4095873277,83.64103102480115,185.32426971438446,410
7116,6147,1752,49,3.4134585134104416,50754,19521,5,118,0.35530360100122993,14,221826.215584232,69.38789727058894,85.82466355637763,829
4568,6000,503,41,6.641828257593134,99837,16143,2,97,0.33820990998973444,17,228599.14077304048,120.44780371753505,187.7739347818629,442
3203,6057,1141,40,9.232279891636473,37207,11825,6,168,0.3370713620905832,5,779807.8138907205,338.5189079870704,198.28010831042712,529
2390,3679,2789,40,4.561449339427509,57920,11347,1,130,0.031271377747267404,13,749141.4641368755,229.5468125016112,105.33196522228319,957
2742,4338,1501,8,7.362031808354874,117739,17841,6,171,0.15211640300883977,3,440227.6901868793,421.4985707379588,57.60880195697011,655
2925,2373,1289,40,3.503228710387332,117081,27540,1,36,0.1418851593124144,5,169680.03699955606,82.36991816661461,158.1553617145158,599
1619,1583,2355,22,6.998363189749802,54016,7713,4,165,0.9886105048195221,16,110888.21952860698,138.38633906661548,31.86214710500299,872
2274,2922,2515,20,4.691602814540081,90522,16561,6,159,0.02216575589061176,19,359341.25451557036,185.01188245920306,50.409371934414104,384
1956,4175,2469,45,3.6896660687036134,104092,27578,2,163,0.16707365635199822,19,108300.04622850424,332.02853900995336,156.97598189985644,737
2939,4680,2027,22,4.505456405629081,84068,17787,3,23,0.9741745086586968,17,307065.35899333307,358.3277106356963,86.72918494640598,359
4953,5816,1753,26,3.430728548062395,50102,11512,0,181,0.6282565938100043,18,477550.6661902047,105.89148228369822,40.307587397533354,594
1968,5475,892,6,9.215328862703062,31924,28251,2,111,0.4506671206067313,18,209274.18878075876,474.7121190462828,130.2251489904649,454
1281,2891,454,25,5.177495090537031,115015,25111,8,193,0.07876093304636989,8,193849.98204839163,203.46986083559412,146.55237227633657,313
7262,4718,1678,40,3.9622344397949387,84333,15596,9,94,0.6696611616328767,18,906793.692146863,370.9259433501274,25.014247890113815,916
2058,5707,2500,48,5.587262728127463,114458,24930,4,178,0.13780298768126786,9,626923.0261206003,285.89347352646445,55.39605199498683,299
5293,2114,456,43,4.564289334451964,114196,20182,7,172,0.6711861221591816,19,941010.1180865034,150.241151096198,44.25535107444665,335
6178,7177,2630,43,7.955354030506608,76099,23687,1,122,0.9791764972000584,10,411243.54740711127,430.802745401935,75.97092575249043,952
7980,4471,641,33,9.769759295083954,87346,25065,2,43,0.5319726586169528,2,709430.4435962469,418.2071126863685,152.68897911521287,235
2229,5065,2081,30,5.504269253581175,105481,29236,6,84,0.2140846545026608,17,284222.5071596113,228.23233426251053,142.74162045486486,989
5585,5076,2846,25,8.888267199777923,80062,8221,9,136,0.6252837508795982,13,656506.2855519471,314.87341356223493,132.50478207674078,727
9467,6070,1313,21,6.526904588476956,30306,25758,3,172,0.5129296877912829,11,216627.157008986,166.0215631711729,1.2571091737182405,766
3740,1770,2637,20,3.257885320753868,118495,6082,8,175,0.533140263610646,16,101872.57525865718,360.43323293583563,28.428662676077888,521
3289,5566,781,35,7.5249819366507325,99767,13637,6,183,0.4781069461199968,7,938378.6212686212,189.06206567919415,44.659509820413355,440
2239,3968,1935,13,6.107475977006561,42207,18123,0,101,0.6737405742435558,3,599404.9385576884,429.8354304720057,54.39116920776992,928
6370,2890,2845,35,7.2048521860168275,69426,18042,3,25,0.571945362407002,16,934246.5965038355,147.82329692477344,29.28530832978,441
1125,4854,218,18,9.11749930057332,36336,19133,9,85,0.9869950774543729,19,400448.37133186485,56.66154026830886,82.06311029477793,629
8473,5635,1324,41,5.523476565248369,105166,22976,5,86,0.8258634210423188,16,395007.4622455811,170.8286188855633,15.036117002805183,487
6342,6589,2854,6,9.209420985738845,47256,10608,5,91,0.26469837771100657,2,460589.5015957285,135.973618906769,150.00443807755616,103
8351,5107,1580,18,8.005352114253238,79817,10526,9,114,0.7257565219049736,14,735436.8855623514,278.7288978762159,157.544157459221,776
7638,4083,1765,37,5.908839407023878,63719,26563,5,67,0.21430034938473452,10,609227.7707675567,141.66648124545935,114.85333792017963,738
7570,5573,2280,39,6.825777085263709,72017,11472,4,89,0.7823464080813912,19,932819.4163892062,393.43544182377263,17.940975408393566,498
4249,4575,2193,43,4.6046490601520915,75704,7775,2,97,0.14755763997734217,11,122896.81101919542,158.61678710180178,178.0166339093516,521
8595,5406,1747,24,9.868778397910194,60013,20828,1,86,0.4735538335472381,18,737376.3441752827,368.1356809606951,193.1271657416229,510
7294,1789,1061,6,7.338809304403168,109991,17008,2,195,0.7906061983060746,11,397294.9204298989,310.3119153561758,40.47271206435787,312
7527,3980,354,45,2.350774819973039,100258,22974,8,84,0.2801127023065654,9,262210.28663661506,493.81243541234795,140.92796388814395,659
6757,4752,1104,23,4.61297524598407,108348,27388,2,191,0.8371191251316631,19,559356.0602680891,499.95543965415425,168.38772612849715,657
2969,1778,1469,41,6.98651547007246,66776,20055,2,82,0.644150709033972,10,554557.4057619964,441.28673749279847,107.96870450854045,657
1891,4424,604,22,2.4506662223939184,40060,28614,0,65,0.39752232910721585,3,223309.92581958557,391.992516184438,64.66461990534978,147
5470,2080,1043,20,2.191073530553142,108592,23615,1,166,0.42341670930627184,3,281706.4505196009,223.9053863002582,95.71174301607053,286
8175,6458,1982,8,5.600193916222421,36655,10118,2,92,0.9259915339198553,8,467348.1984113994,388.9745272090866,102.4537501568904,601
9320,1753,1764,16,4.66152143754136,118110,27838,1,90,0.21779100001237928,6,467930.2711530838,480.5039916857708,80.12740883760559,731
7812,5776,1384,33,5.506388864265327,79923,12960,7,129,0.6933626151747102,1,385802.32565771625,60.51990892794987,185.96849872674125,743
8519,6276,946,11,4.101546479040041,108563,22945,5,197,0.7072942057415355,6,233690.63635898283,292.0616150889824,148.7766221885004,630
5612,2324,1925,18,3.3177419755438473,34030,17464,6,82,0.9224496931836367,2,103936.31119088156,148.0992369747956,48.260328450992795,886
2198,5332,470,16,7.5131468558427015,119779,25030,0,60,0.7131642687573406,19,973211.5561852185,301.04434214098274,117.1114374639737,574
6238,2199,969,39,6.116568930142404,63289,12596,5,26,0.584467418058375,7,949149.3067335343,259.901190391501,137.73783018623348,843
7089,6945,1915,9,3.6012336899949347,49739,12240,1,156,0.9025225390162929,11,535285.3412585217,309.095861698528,28.031284340426055,141
7257,2880,1710,21,4.5567154100799865,91687,9942,5,23,0.829132029648398,11,995546.5779475052,297.9329996384259,71.68514847602975,703
8705,5396,371,46,6.734463261306607,66491,24622,2,108,0.7167764548342263,4,706288.8977040189,482.0481676258529,181.1096563207832,360
4719,3173,473,36,2.5778347861798228,102115,18536,6,196,0.032578382392174476,16,161971.78384678738,298.4837490206312,113.4346200370403,147
1302,4227,2506,14,3.1796240741294364,113778,6600,2,153,0.3735204182403614,5,205946.3791743646,430.80443965619025,43.39954921206337,893
1986,7234,1358,47,2.585964832859121,34781,10700,8,101,0.6318896722018543,7,924499.759482674,193.91912906038093,24.556959623830153,685
5440,4656,1906,21,8.498538661712951,50448,11071,2,40,0.522250524356765,16,667046.9819346656,247.145309955972,103.64537869497555,827
5909,4888,1971,9,8.019273865696075,81550,15248,6,162,0.31931832649784386,15,858865.263991616,261.68606422016444,109.53714460582881,545
4072,5807,621,49,8.026503455034057,79294,17523,3,147,0.1444239155097765,5,908442.6846704598,175.42761950092085,66.88289027092247,320
4124,7134,1644,46,7.730602747808224,51446,22093,7,124,0.5529965826889216,1,503147.8101541475,220.90561766507986,126.08320568382369,720
9125,1883,1409,13,7.355083389358954,106579,24355,1,123,0.285917575862213,9,143673.35641902374,319.33088576004883,13.736937243877744,746
4291,7310,2611,37,5.8159353230254,115389,22177,7,87,0.23300048980899635,5,269452.3140075898,311.08449348703954,29.027938653228126,442
5033,1841,2625,40,7.13822530805692,115615,24483,8,179,0.39895822705493356,6,159914.7525721916,336.3959050580662,109.25476420225183,337
6105,7434,779,40,2.306892438303797,47101,16047,7,129,0.7854914332142686,3,269865.8611286566,208.31806193906348,12.363138768890792,254
1703,3487,1090,22,6.971715381254277,96178,27414,5,176,0.4878535023663122,6,469479.63381028915,192.12417281887568,176.18175299822013,940
9133,5559,921,13,8.223021644295017,58016,10765,9,85,0.21649221049866996,8,206377.1294634869,325.2280472393734,28.42927409130336,155
1574,6439,1080,33,6.0028668830751215,48932,5026,0,181,0.11690314228004839,6,250059.92302480893,109.78778679238624,134.7839748169073,486
6704,4609,1321,18,4.8601066274178955,74653,11693,6,46,0.49898726377479996,16,501239.6038645113,163.86419458946298,78.24068834288505,993
8848,5582,2852,29,4.219413878407833,82802,26706,0,79,0.7943663984222346,16,406153.8553496406,68.95748162884784,79.95754950844969,809
6208,7130,2207,19,7.14241640129666,37549,29660,6,137,0.6528180236539404,3,520892.31176923687,82.67488366823606,152.97790572222877,414
7924,6015,2269,10,7.54240958903927,108933,27335,1,186,0.23214888014324964,17,486254.8249831558,159.522475667274,99.89242683458279,137
4828,4298,1673,46,8.96774079890034,55362,24485,7,63,0.4367065856894923,6,680030.2233818951,58.78817613361356,145.13109272877327,440
4230,4740,582,33,4.738672659687926,77842,11609,1,55,0.8552303633440688,6,943470.593988269,160.4347664393577,101.03824575055384,950
1488,3488,2381,19,8.158178459084684,76539,14314,2,38,0.1776559078528389,19,197077.90459981823,344.7393453779117,118.58106828105268,828
8114,4914,1649,33,6.4908465935147035,63717,21258,2,110,0.532080570682897,15,189334.13437827543,77.49818531101987,152.14292557393284,330
4173,3349,2750,8,9.062691925424634,84596,10309,0,64,0.35623150876084153,19,867525.4999818117,246.53150500758844,121.46174858425508,551
2667,1805,1790,22,6.222496866364966,53016,5011,4,168,0.12417975482951937,2,555757.0341872133,460.89895411379723,123.12302187775772,441
5114,5113,1986,48,6.141038627183738,85200,29154,4,170,0.049903920910898236,8,789764.521211598,406.0781730164304,157.8439182855189,552
4553,4249,343,43,6.623016651527273,110268,20389,9,174,0.5558713846457952,7,293879.71324655326,187.44687603268574,189.81736316387466,356
8761,6464,2086,20,7.994522841139475,90287,26797,4,117,0.020748873740378926,8,845976.3158507965,466.16246563624117,75.34323078706736,533
2000,2635,1902,15,9.717523830627687,113402,18671,8,38,0.10344611669293491,13,931461.9617734263,198.34092353647617,115.42343144519025,308
2388,7030,1635,18,2.5885068337261252,72607,10774,5,60,0.3475642811617412,15,671934.7139918394,82.63197335190313,17.25463154670912,300
6450,1705,423,7,2.4274768191281373,57621,21563,5,45,0.04352018535576274,12,195291.11932642202,497.3251805456511,71.76077611377339,236
4712,6091,419,46,9.500402699258707,42823,5796,2,47,0.40044522645188485,15,905765.332740705,441.5101372351273,82.4098451778772,739
2367,4950,378,42,6.239005004145649,59986,12279,4,83,0.130365024176891,14,813238.9546330642,259.6697524854916,167.0474633648102,664
9189,5311,1854,49,6.919224116535489,94325,12188,9,87,0.34987309070015393,7,775789.9988630408,349.86943588658175,102.67848042513536,955
1454,5122,632,46,5.859388812757831,87771,28696,6,99,0.7911596870900682,17,133055.370015324,352.05263503550157,146.21327465969156,493
3772,5099,464,22,2.749259620859796,84973,7024,2,70,0.626364344476658,5,819066.2727312741,137.51700382870715,3.8014800051342723,695
4726,4051,1153,24,8.144715027349331,44690,12666,1,121,0.44540107778750915,10,224155.9094215213,140.02188491913455,92.89853392566312,820
8232,6641,628,29,7.977797160708695,69107,8217,4,195,0.09183330785516042,19,300147.5585771996,261.3113165083216,180.26353303271685,944
5806,5808,2663,42,4.493626571942496,87888,11584,2,29,0.6191496593147331,18,619421.3513823318,460.20791306196406,44.86278186115702,896
3190,1809,2974,17,4.449913961827203,40956,10285,4,186,0.16370965250905034,10,338482.6956251947,54.49719868635685,6.304437061422585,135
3875,4208,2444,8,8.702731047244148,116839,12370,8,119,0.07658634386161489,2,695213.3856807278,402.12753617721165,86.68174674269528,314
6592,3491,1777,18,2.578858061930613,86227,22903,9,141,0.6639960174596078,6,647263.4029291734,75.88705267159436,140.88636412951908,126
2440,1771,679,37,9.048841186852528,66533,27995,0,166,0.9120598978210075,3,197334.63821193637,265.19995169740304,90.8927013682939,757
9927,5142,1553,32,4.053293519167315,86234,11856,3,83,0.46059343677052234,19,690413.1216323557,337.0427748830644,91.99566270225317,117
7059,5586,1089,41,6.743877982043951,97594,7432,9,143,0.04099591060811403,5,931559.418842437,359.04167018710916,133.9610082476639,729
8010,3322,1124,12,9.487953432014223,86901,27841,4,38,0.880297717418541,7,244998.9146672498,76.31566862716012,50.8777616566098,236
8117,4773,2370,48,7.4249800122931715,41519,9866,1,95,0.06697376612357409,7,637355.8188485986,238.3716278227857,150.3779583283955,678
